"Date","A3429047X","A3429305C","A3430466R","A3367261X","A3371350C","A3372970K","A3361741A","A3544885R","A3362683J","A3369868F","A3428192A","A3359203A","A3373603A","A3370438C","A3371419R","A3366400V","A3591637F","A3362770F","A3544967V","A3368974T","A3363316X","A3359206J","A3427379J","A3545052R","A3359311K","A3373132T","A85253426W","A3545054V","A3545055W","A3545056X","A3430469W","A3545192T","A83834212F","A3360988K","A3360463V","A3363457C","A3359929L","A3367438V","A3363985J","A3591889A","A3373186X","A3360466A","A3594008V","A3372130V","A3364498T","A3426005W","A3428474X","A3362245J","A3425102F","A3544886T","A3363703X","A3360748X","A3371353K","A3359104V","A3360751L","A3372406W","A3362260F","A3544887V","A3364795L","A3362686R","A3430211L","A3591638J","A83834719T","A3366403A","A3361861V","A3363817W","A3374554K","A3364894V","A3365359K","A3370939A","A3371965X","A3363319F","A3362341J","A3372475A","A3544968W","A3362773L","A3364342W","A3427913W","A3361486C","A83834572K","A3374140K","A3366484R","A3374143T","A3360916X","A3364429L","A3372031L","A3369058C","A3373138F","A3371497W","A3364432A","A3545058C","A3370495X","A3371500X","A3426878J","A3360469J","A83833990J","A3606208V","A3359932A","A3361999K","A3362455F","A3373189F","A3368014J","A3365527K","A3363988R","A3372133A","A3366958F","A3360472W","A3369112F","A83834857R","A84931600W","A3387020J","A84931606K","A3398093A","A3378071R","A3395900F","A3386186R","A3383954R","A3387050W","A3393659K","A3391508R","A3377387T","A3387053C","A84931607L","A3551932A","A3396062X","A3387896A","A3393020W","A3396761K","A3395300A","A3396065F","A3378920W","A3398225T","A3396068L","A3383330T","A3375386C","A3389348X","A84931608R","A3385019L","A3396173R","A3391781C","A3381182R","A3376229T","A3610749L","A3386435T","A3379019X","A3551229X","A3396878R","A84931609T","A3397625K","A3383522K","A3388805A","A3381275A","A3386573R","A84931768A","A3389555R","A3375599J","A3376943A","A3424499W","A3432053C","A3370834F","A3427148X","A3360253W","A3365803V","A3374467L","A3363715J","A3359116C","A3370336R","A3363718R","A3367276R","A3361318T","A3369877J","A3360772X","A3373513W","A3427619J","A3369946A","A3371437V","A3373615K","A3373618T","A3358723L","A3361417X","A3374089R","A3373069L","A3366424L","A3372493F","A3366427V","A3606196W","A3370951T","A3360862C","A3368995C","A3430739K","A3366493T","A3371005R","A3365464L","A3545078L","A85253429C","A3374647W","A3428750J","A3427145T","A3363202A","A3430736C","A3363721C","A3605142W","A3424808R","A3361420L","A3363331W","A3429893K","A3374650K","A3368515F","A3373144A","A3360409F","A3372049K","A3360412V","A3371503F","A3367948V","A3545081A","A3429044T","A3432650A","A3371872L","A3426611W","A83834635J","A3369067F","A3373147J","A3365959R","A3362851J","A3367951J","A3372052X","A3359314T","A3364450F","A3370507W","A3371008W","A3371509V","A3370510K","A3373150W","A3545082C"
2014-09-01,"5391007","272924","975","733","0","13","11","0","218","0","14359","783","15","390","2716","1333","0","1976","22","0","369","6755","43625","18883","23071","0","1410","0","3","258","213965","1848","0","1011","4","110584","8257","10770","26294","7608","3069","3409","1680","4839","34592","2657055","64651","64651","3442","0","76","1","460","68","68","97","139","196","0","2337","226381","384","66","86","3074","46","4940","2544","1656","460","11475","60","67","53","450","1224","199796","737707","23088","112","438392","34666","2319","1215","1383","29","13883","302","5461","198","651","829","215179","1624874","138","1536","228","10237","963","199943","49119","28118","185384","16656","8008","4031","469659","650854","121242","112","112","40","0","0","0","0","0","0","0","40","0","0","1184","0","309","17","48","234","59","0","169","0","0","0","0","348","116906","4222","1517","0","0","327","0","110832","0","8","0","3000","0","0","0","0","0","3000","0","0","0","377773","314","314","7500","0","1251","3579","0","0","839","612","0","367","0","15","837","368639","0","1188","24557","44115","4798","8686","6703","11433","0","19226","862","0","35","0","247036","1320","614","0","0","662","44","0","148746","64","64","90","0","90","3001","1501","1500","145591","0","5158","4","76","0","3","139778","292","280","1813267","23290","23290","1789977","0","4","1186084","111298","3701","128","828","0","273","1","388915","5893","25985","17","66850"
2014-12-01,"5494240","286279","1032","731","0","11","11","0","279","0","14871","709","14","409","2350","1193","0","1703","23","0","327","8143","40220","18982","19558","0","1403","0","3","274","230156","1960","0","974","26","120975","9459","12151","27465","7065","2069","3551","1695","5448","37318","2683733","61436","61436","4721","0","49","1","362","66","17","107","133","140","0","3846","225738","416","77","44","3882","43","4989","3563","1579","692","11459","26","68","53","476","1229","197142","759859","22926","111","447390","35199","2372","1506","1383","27","14469","323","5598","200","669","819","226867","1631979","455","1537","228","11344","1181","199371","48860","27860","184199","16707","7944","4104","480335","647854","126877","109","109","50","0","0","0","0","0","0","0","50","0","0","1186","0","310","17","53","234","59","0","164","0","0","0","0","349","125532","3873","2290","0","0","312","0","119049","0","8","0","0","0","0","0","0","0","0","0","0","0","400141","293","293","8000","0","49","4426","50","0","1353","882","0","666","0","79","495","390469","0","694","31948","43639","2818","9366","7061","12223","0","20615","861","0","35","0","261209","1379","656","0","0","680","43","0","151651","58","58","190","0","190","2998","1499","1499","148405","0","5244","4","86","0","4","142534","294","239","1845559","21497","21497","1824062","0","3","1184574","110787","3684","114","867","0","262","1","419949","5994","27485","17","70325"
2015-03-01,"5695710","304348","772","619","0","11","4","0","138","0","14834","765","45","420","2732","427","0","2414","23","0","348","7660","41963","19049","21244","0","1389","0","3","278","246779","2637","0","1201","94","130303","9903","7675","31487","6861","2519","3566","1765","6013","42755","2805039","58458","58458","4390","0","102","1","406","80","54","81","109","182","0","3375","238745","428","77","94","2201","135","4712","3664","1711","602","15313","50","69","64","479","1255","207891","796660","23281","111","459502","34675","2428","2156","1016","28","14493","333","6004","200","686","834","250913","1706786","515","1537","229","13283","1770","214907","51322","29099","194619","16001","8092","4667","495742","675003","128991","84","84","60","0","0","0","0","0","0","0","60","0","0","1187","0","311","17","52","236","59","0","166","0","0","0","0","346","127660","3986","2582","0","0","302","0","120780","0","10","0","0","0","0","0","0","0","0","0","0","0","425407","308","308","7000","0","679","3375","0","0","1014","571","0","271","0","43","1047","416673","0","1447","29821","51808","4203","9154","7241","12245","0","22769","1296","0","46","0","276643","1426","687","0","0","695","44","0","154106","32","32","100","0","100","2993","1497","1496","150981","0","5447","4","72","0","4","144815","291","348","1877819","20505","20505","1857314","0","3","1195501","111559","3647","112","225","0","246","1","435361","6106","28718","15","75820"
2015-06-01,"5713445","310519","1899","1710","0","10","9","0","170","0","22923","725","63","433","2285","358","0","2385","0","0","290","16384","39904","19449","18655","0","1441","0","0","359","245793","2526","0","1041","64","133559","9603","5524","30927","6362","2455","3835","1726","5973","42198","2791327","56575","56575","3301","0","140","8","354","103","29","170","115","198","0","2184","241666","428","67","115","2419","188","4694","3572","1574","566","15336","0","0","60","424","1228","210995","800521","22795","111","465517","34921","2662","2342","1287","30","12606","308","5937","194","662","959","250190","1689264","524","1540","233","11345","1682","205983","48841","28007","187758","15278","7853","4180","502867","673173","128013","83","83","60","0","0","0","0","0","0","0","60","0","0","1185","0","276","15","52","210","52","0","142","0","0","0","0","438","126685","3986","2391","0","0","340","0","119531","0","11","426","0","0","0","0","0","0","0","0","0","0","414773","295","295","6000","0","365","2250","0","0","598","670","600","197","0","31","1289","407036","0","1477","31117","50891","2936","9593","6530","12259","0","24101","995","0","44","0","267093","1442","729","0","0","670","43","0","150474","27","27","161","104","57","2988","1494","1494","147298","0","5451","4","74","0","4","141218","285","262","1918339","18935","18935","1899404","0","3","1238474","109849","3782","104","225","0","237","1","434321","6192","29820","14","76382"
2015-09-01,"5797378","316183","1880","1692","0","10","11","0","167","0","24760","868","15","457","2728","286","0","2924","0","0","301","17181","38493","19420","17306","0","1408","0","0","359","251050","2408","0","1013","38","137169","9545","5580","29929","6097","2479","3831","1648","5952","45361","2801771","53537","53537","6931","0","119","17","603","271","11","240","251","221","0","5198","248175","428","67","71","2892","45","4582","2623","1841","584","14724","0","0","56","433","1196","218633","830711","22620","111","486033","34169","2715","2637","1309","30","12714","317","5608","192","707","828","260721","1662417","570","1539","233","10210","1723","193735","45702","26846","177383","14232","7893","3943","509342","669066","129309","28","28","100","0","0","0","0","0","0","0","100","0","0","1185","0","280","15","53","213","53","0","144","0","0","0","0","427","127996","4080","2186","0","0","330","0","121219","0","8","173","0","0","0","0","0","0","0","0","0","0","448787","293","293","9000","0","590","3100","0","0",NA,"574",NA,"223","0","42","3369","438035","0","1966","34253","58228","7365","8745","7900","12249","0","26433","1484","0","50","0","279362","1459","702","0","0","714","43","0","157214","26","26","161","104","57","2984","1492","1492","154043","0","5631","4","80","0","4","147707","280","337","1944114","17580","17580","1926534","0","3","1250978","106571","3695","100","252","0","228","1","444865","6205","31711","5","81920"
2015-12-01,"5863955","326665","1816","1625","0","9","9","0","173","0","23696","622","10","460","2753","279","0","2825","0","0","300","16447","38563","19542","17301","0","1376","0","0","344","262590","2496","0","790","42","141851","10088","5627","31392","6066","2620","3820","1805","6268","49725","2838130","50789","50789","7137","0","154","18","578","323","12","264","264","256","0","5268","249051","428","65","172","1918","30","4676","2511","1776","587","14059","0","0","61","388","1234","221146","836472","22617","110","496641","33957","2773","2569","989","30","12320","309","5512","215","651","857","256922","1694681","570","1538","233","12324","1362","202182","47762","27856","184097","14800","8123","4152","522998","666684","130369","26","26","110","0","0","0","0","0","0","0","110","0","0","1183","0","278","15","52","210","53","0","144","0","0","0","0","431","129050","4386","2163","0","0","353","0","121808","0","8","332","0","0","0","0","0","0","0","0","0","0","447500","288","288","5500","0","444","1629","0","0",NA,"339",NA,"145","0","25","2148","440273","0","1561","29796","64894","8014","7422","7840","13311","0","26533","1565","0","37","0","279300","1439","739","0","0","658","42","0","153256","23","23","270","175","95","2980","1490","1490","149983","0","5846","4","107","0","4","143420","301","301","1968035","16289","16289","1951746","0","2","1275588","107510","3613","83","265","0","223","1","446073","6308","32754","12","79314"
2016-03-01,"5968945","334242","1812","1619","0","9","16","0","168","0","23770","525","0","455","2795","251","0","3127","0","0","300","16317","38842","19214","17999","0","1351","0","0","278","269818","2729","0","665","11","144951","10079","5617","32482","6023","2750","3976","1770","6397","52368","2878258","48144","48144","7026","0","134","18","585","325","12","323","370","200","0","5059","250085","428","65","195","1381","0","4614","2596","1776","563","15332","13","0","68","388","1208","221458","852829","22711","110","508834","34119","2821","2635","1210","28","11832","325","5711","260","608","906","260719","1720174","572","1553","233","10354","1423","201796","47819","27878","184012","14840","7875","3970","532937","684912","131134","25","25","120","0","0","0","0","0","0","0","120","0","0","1181","0","278","15","53","208","53","0","143","0","0","0","0","431","129808","4527","2116","0","0","344","0","122347","0","10","464","0","0","0","0","0","0","0","0","0","0","476802","286","286","5500","0","41","1954","0","0",NA,"706",NA,"141","0","5","1896","469715","0","2326","40566","71950","11831","7291","8689","13199","0","28507","1921","0","49","0","283386","1301","645","0","0","614","42","0","155403","22","22","255","155","100","2976","1488","1488","152150","0","5753","4","68","0","4","145647","345","329","1993106","15716","15716","1977390","0","2","1304326","106474","3547","86","299","0","212","1","443288","6368","34372","11","78404"
2016-06-01,"6119088","345013","1850","1666","0","9","10","0","165","0","23548","588","13","486","2495","202","0","2185","0","0","316","17263","38094","19112","17266","0","1405","0","0","311","281521","2748","0","716","21","151227","10593","5599","34479","5191","2992","4446","1794","6585","55130","2964260","45214","45214","6861","0","103","6","700","295","16","266","423","190","0","4862","249313","428","65","111","1652","38","4710","2274","2018","710","14606","13","0","68","420","1225","220975","862843","22349","110","513441","33228","3024","2524","1211","32","11151","328","5944","304","589","940","267668","1800029","592","1552","237","11077","1470","217319","49905","28869","191571","15600","8268","3996","546902","722671","137497","24","24","30","0","0","0","0","0","0","0","30","0","0","1569","0","389","21","55","292","74","0","211","0","0","0","0","527","135874","4778","1743","0","0","378","0","128378","0","11","586","0","0","0","0","0","0","0","0","0","0","489696","283","283","5000","0","0","2192","0","0",NA,"710",NA,"255","0","50","1031","483093","0","2579","35576","84970","7291","8023","9216","13868","0","34383","1755","0","57","0","285375","1320","685","0","0","594","41","0","151794","20","20","0","0","0","3439","1748","1691","148335","0","5748","4","108","0","4","141717","387","367","2030828","15127","15127","2015701","0","2","1330611","103465","3687","86","506","0","208","1","453474","6427","36954","12","80268"
2016-09-01,"6236599","349248","1850","1736","0","10","3","0","101","0","22604","537","2","573","2842","185","0","1473","0","0","332","16660","39280","19124","19031","0","809","0","0","316","285514","2162","0","710","21","157720","10155","5763","32409","4697","3064","4828","1779","6318","55888","3030008","42400","42400","6492","0","108","1","895","302","21","288","258","148","0","4471","241709","427","65","852","758","5","5179","1859","1983","883","12336","63","0","68","422","1253","215556","867864","22624","109","522131","33721","3199","2593","1366","32","11500","329","5781","304","568","877","262730","1871543","552","1515","238","11549","1438","228626","52763","29984","198458","16507","8448","4091","561388","755986","136728","2","2","30","0","0","0","0","0","0","0","30","0","0","1576","0","377","20","57","286","71","0","208","0","0","0","0","557","135120","5016","1735","0","0","372","0","127376","0","11","610","0","0","0","0","0","0","0","0","0","0","514906","281","281","4500","0","0","2110","0","0",NA,"613",NA,"135","0","28","1129","508892","0","2836","39853","96805","8304","9058","9657","14212","0","35804","1351","0","57","0","290955","1233","619","0","0","573","41","0","155576","18","18","0","0","0","3488","1744","1744","152070","0","5851","4","65","0","4","145438","385","323","2050133","14382","14382","2035751","0","2","1356847","102492","2217","78","513","0","203","1","449615","6411","37828","13","79531"
2016-12-01,"6339874","352963","1850","1736","0","12","3","0","99","0","23439","635","3","637","2594","0","0","1698","0","0","327","17545","37838","18485","18484","0","731","0","0","138","289836","2079","0","632","19","163892","10136","4213","32728","4254","2919","5979","1825","6574","54586","3124805","39261","39261","6895","0","34","1","1116","210","61","31","359","181","0","4902","243614","428","85","1063","910","8","5376","992","2044","935","9678","0","0","68","717","1275","220035","887129","22499","109","541423","34855","3127","2238","1403","32","10975","298","6650","299","577","957","261687","1947906","628","1513","238","11775","1450","234206","53038","30239","209215","16704","7941","20195","572352","788412","122134","2","2","50","0","0","0","0","0","0","0","50","0","0","1655","0","365","20","64","276","69","0","193","0","0","0","0","668","120427","5321","1668","0","0","324","0","112863","0","15","236","0","0","0","0","0","0","0","0","0","0","513393","318","318","3500","0","0","852","7","11",NA,"485",NA,"134","0","30","1531","508291","0","1777","45438","99484","8783","8951","9977","14943","0","38682","1947","0","64","0","278245","1284","711","0","0","573","0","0","146603","17","17","0","0","0","3483","1742","1741","143103","0","5945","3","108","0","4","136449","379","215","2079976","13484","13484","2066492","0","2","1389552","104468","2222","71","550","0","202","1","444972","5009","38867","19","80557"
2017-03-01,"6421731","357823","1850","1635","0","101","3","0","111","0","22999","648","2","661","2059","0","0","2128","0","0","332","17169","39112","18546","19617","9","785","0","0","155","293862","2001","0","762","76","166864","9786","4229","32500","3970","2979","6271","1902","6529","55993","3158694","35977","35977","6604","0","21","1","964","87","50","34","432","180","0","4835","227127","428","92","1094","918","5","5392","963","2116","945","9337","7","0","65","786","1344","203635","888112","22626","109","541069","34490","3082","2396","1059","30","10738","298","7352","352","541","939","263031","2000874","620","1516","238","12478","1962","243578","54362","30660","213623","17210","7777","20302","584216","812332","122109","2","2","50","0","0","0","0","0","0","0","50","0","0","1373","0","308","17","64","233","58","0","153","0","0","0","0","540","120684","5745","1559","0","0","253","0","112756","0","14","357","0","0","0","0","0","0","0","0","0","0","536258","273","273","4000","0","0","1353","0","13",NA,"662",NA,"182","0","29","1315","530739","0","2080","38004","107947","11071","10778","6786","14889","0","42075","3192","0","60","0","293857","1246","700","0","0","546","0","0","146042","13","13","0","0","0","3479","2306","1173","142550","0","5229","1","78","0","4","136570","430","238","2100805","12931","12931","2087874","0","2","1415514","104140","2230","73","537","0","201","1","443049","5102","37468","21","79536"
2017-06-01,"6515706","359265","1838","1620","0","90","16","0","112","0","24138","476","5","633","2272","0","0","2933","0","0","340","17479","38262","18468","18976","0","685","0","0","133","295027","1873","0","715","80","170870","8785","4243","31852","4265","2864","6319","2002","6363","54796","3198217","34278","34278","6854","0","84","1","890","61","45","34","587","195","0","4957","230457","428","92","952","546","16","5880","1179","2142","951","10078","0","0","76","762","1412","205943","893949","21910","108","546893","37828","3142","2679","1001","30","10809","296","6357","404","514","852","261126","2032679","596","1775","247","12570","1738","247531","53077","30075","212909","16713","8122","27930","592777","826619","120541","2","2","30","0","0","0","0","0","0","0","30","0","0","1373","0","312","17","64","235","59","0","155","0","0","0","0","531","119136","6358","1588","0","0","294","0","110557","0","15","324","0","0","0","0","0","0","0","0","0","0","553235","270","270","3500","0","89","460","12","10",NA,"415",NA,"146","0","26","2081","548135","0","2159","55512","103060","11057","12268","8567","15800","0","43678","3780","0","64","0","292190","1330","812","0","0","518","0","0","145407","12","12","70","0","70","3475","2305","1170","141850","0","5331","2","137","0","4","135743","480","153","2139041","12139","12139","2126902","0","2","1481171","104591","2346","75","537","0","185","0","414526","5283","36984","21","81181"
2017-09-01,"6570439","364926","1746","1553","0","75","19","0","99","0","25369","318","13","609","2489","0","0","3226","0","0","346","18368","40794","18566","21340","0","727","0","0","161","297017","1928","0","560","55","174770","8808","4243","30272","4388","2790","6524","2044","6288","54347","3233671","31394","31394","6519","0","102","1","703","58","6","330","350","219","0","4750","226768","428","92","970","183","39","6027","1261","2056","1314","11431","0","0","66","760","1469","200672","896473","21708","108","554570","38183","3110","2646","1093","32","10727","289","5978","411","528","810","256280","2072517","596","1777","247","11106","1499","252288","53731","30267","214665","16861","7910","28079","603435","850056","118865","1","1","30","0","0","0","0","0","0","0","30","0","0","1406","0","312","17","63","236","59","0","164","25","0","0","0","530","117428","6759","1480","0","0","319","0","108368","0","17","485","0","0","0","0","0","0","0","0","0","0","549596","268","268","4500","0","0","934","0","28",NA,"408",NA,"433","0","26","2190","543467","0","2484","37793","106700","12050","13052","7892","15786","0","43671","4070","0","74","0","299895","1361","829","0","0","532","0","0","148407","12","12","70","0","70","3475","2305","1170","144850","0","5990","1","144","0","4","138090","486","135","2154974","11435","11435","2143539","0","2","1505845","105673","2378","74","543","0","177","18","404840","5471","36726","24","81768"
